# refer resolution       0.855516
     1.137837      1.137837      1.137837     44.548702
     1.146392      1.146392      1.146392     44.377174
     1.154947      1.154947      1.154947     44.204849
     1.163502      1.163502      1.163502     44.031765
     1.172057      1.172057      1.172057     43.857861
     1.180613      1.180613      1.180613     43.683277
     1.189168      1.189168      1.189168     43.507717
     1.197723      1.197723      1.197723     43.331562
     1.206278      1.206278      1.206278     43.154606
     1.214833      1.214833      1.214833     42.976974
     1.223388      1.223388      1.223388     42.798462
     1.231944      1.231944      1.231944     42.619301
     1.240499      1.240499      1.240499     42.439339
     1.249054      1.249054      1.249054     42.258739
     1.257609      1.257609      1.257609     42.077583
     1.266164      1.266164      1.266164     41.895508
     1.274719      1.274719      1.274719     41.712921
     1.283274      1.283274      1.283274     41.529617
     1.291830      1.291830      1.291830     41.345535
     1.300385      1.300385      1.300385     41.160942
     1.308940      1.308940      1.308940     40.975807
     1.317495      1.317495      1.317495     40.789787
     1.326050      1.326050      1.326050     40.603374
     1.334605      1.334605      1.334605     40.416241
     1.343161      1.343161      1.343161     40.228500
     1.351716      1.351716      1.351716     40.040310
     1.360271      1.360271      1.360271     39.851444
     1.368826      1.368826      1.368826     39.662048
     1.377381      1.377381      1.377381     39.472095
     1.385936      1.385936      1.385936     39.281567
     1.394492      1.394492      1.394492     39.090561
     1.403047      1.403047      1.403047     38.898842
     1.411602      1.411602      1.411602     38.706799
     1.420157      1.420157      1.420157     38.514145
     1.428712      1.428712      1.428712     38.321125
     1.437267      1.437267      1.437267     38.127567
     1.445823      1.445823      1.445823     37.933502
     1.454378      1.454378      1.454378     37.739044
     1.462933      1.462933      1.462933     37.544094
     1.471488      1.471488      1.471488     37.348644
     1.480043      1.480043      1.480043     37.152859
     1.488598      1.488598      1.488598     36.956635
     1.497154      1.497154      1.497154     36.759972
     1.505709      1.505709      1.505709     36.562881
     1.514264      1.514264      1.514264     36.365421
     1.522819      1.522819      1.522819     36.167633
     1.531374      1.531374      1.531374     35.969452
     1.539929      1.539929      1.539929     35.770851
     1.548485      1.548485      1.548485     35.571980
     1.557040      1.557040      1.557040     35.372757
     1.565595      1.565595      1.565595     35.173161
     1.574150      1.574150      1.574150     34.973377
     1.582705      1.582705      1.582705     34.773109
     1.591260      1.591260      1.591260     34.572681
     1.599816      1.599816      1.599816     34.371902
     1.608371      1.608371      1.608371     34.170818
     1.616926      1.616926      1.616926     33.969532
     1.625481      1.625481      1.625481     33.767982
     1.634036      1.634036      1.634036     33.566204
     1.642591      1.642591      1.642591     33.364124
     1.651147      1.651147      1.651147     33.161823
     1.659702      1.659702      1.659702     32.959435
     1.668257      1.668257      1.668257     32.756714
     1.676812      1.676812      1.676812     32.553841
     1.685367      1.685367      1.685367     32.350727
     1.693922      1.693922      1.693922     32.147598
     1.702477      1.702477      1.702477     31.944246
     1.711033      1.711033      1.711033     31.740662
     1.719588      1.719588      1.719588     31.537039
     1.728143      1.728143      1.728143     31.333275
     1.736698      1.736698      1.736698     31.129335
     1.745253      1.745253      1.745253     30.925320
     1.753808      1.753808      1.753808     30.721159
     1.762364      1.762364      1.762364     30.516979
     1.770919      1.770919      1.770919     30.312700
     1.779474      1.779474      1.779474     30.108330
     1.788029      1.788029      1.788029     29.903860
     1.796584      1.796584      1.796584     29.699469
     1.805139      1.805139      1.805139     29.494997
     1.813695      1.813695      1.813695     29.290449
     1.822250      1.822250      1.822250     29.085917
     1.830805      1.830805      1.830805     28.881393
     1.839360      1.839360      1.839360     28.676849
     1.847915      1.847915      1.847915     28.472342
     1.856470      1.856470      1.856470     28.267817
     1.865026      1.865026      1.865026     28.063318
     1.873581      1.873581      1.873581     27.858942
     1.882136      1.882136      1.882136     27.654503
     1.890691      1.890691      1.890691     27.450201
     1.899246      1.899246      1.899246     27.246012
     1.907801      1.907801      1.907801     27.041828
     1.916357      1.916357      1.916357     26.837843
     1.924912      1.924912      1.924912     26.633842
     1.933467      1.933467      1.933467     26.430035
     1.942022      1.942022      1.942022     26.226288
     1.950577      1.950577      1.950577     26.022692
     1.959132      1.959132      1.959132     25.819294
     1.967688      1.967688      1.967688     25.615988
     1.976243      1.976243      1.976243     25.412863
     1.984798      1.984798      1.984798     25.209957
     1.993353      1.993353      1.993353     25.007151
     2.001908      2.001908      2.001908     24.804607
     2.010463      2.010463      2.010463     24.602211
     2.019019      2.019019      2.019019     24.400053
     2.027574      2.027574      2.027574     24.198118
     2.036129      2.036129      2.036129     23.996378
     2.044684      2.044684      2.044684     23.794924
     2.053239      2.053239      2.053239     23.593681
     2.061794      2.061794      2.061794     23.392715
     2.070349      2.070349      2.070349     23.192036
     2.078905      2.078905      2.078905     22.991625
     2.087460      2.087460      2.087460     22.791460
     2.096015      2.096015      2.096015     22.591644
     2.104570      2.104570      2.104570     22.392065
     2.113125      2.113125      2.113125     22.192890
     2.121680      2.121680      2.121680     21.993958
     2.130236      2.130236      2.130236     21.795380
     2.138791      2.138791      2.138791     21.597158
     2.147346      2.147346      2.147346     21.399307
     2.155901      2.155901      2.155901     21.201788
     2.164456      2.164456      2.164456     21.004625
     2.173011      2.173011      2.173011     20.807890
     2.181567      2.181567      2.181567     20.611462
     2.190122      2.190122      2.190122     20.415499
     2.198677      2.198677      2.198677     20.219902
     2.207232      2.207232      2.207232     20.024746
     2.215787      2.215787      2.215787     19.829975
     2.224342      2.224342      2.224342     19.635696
     2.232898      2.232898      2.232898     19.441784
     2.241453      2.241453      2.241453     19.248314
     2.250008      2.250008      2.250008     19.055384
     2.258563      2.258563      2.258563     18.862839
     2.267118      2.267118      2.267118     18.670816
     2.275673      2.275673      2.275673     18.479259
     2.284229      2.284229      2.284229     18.288197
     2.292784      2.292784      2.292784     18.097599
     2.301339      2.301339      2.301339     17.907541
     2.309894      2.309894      2.309894     17.718010
     2.318449      2.318449      2.318449     17.528938
     2.327004      2.327004      2.327004     17.340448
     2.335560      2.335560      2.335560     17.152489
     2.344115      2.344115      2.344115     16.965073
     2.352670      2.352670      2.352670     16.778254
     2.361225      2.361225      2.361225     16.591927
     2.369780      2.369780      2.369780     16.406208
     2.378335      2.378335      2.378335     16.221060
     2.386891      2.386891      2.386891     16.036505
     2.395446      2.395446      2.395446     15.852562
     2.404001      2.404001      2.404001     15.669231
     2.412556      2.412556      2.412556     15.486506
     2.421111      2.421111      2.421111     15.304388
     2.429666      2.429666      2.429666     15.122878
     2.438222      2.438222      2.438222     14.942011
     2.446777      2.446777      2.446777     14.761803
     2.455332      2.455332      2.455332     14.582241
     2.463887      2.463887      2.463887     14.403316
     2.472442      2.472442      2.472442     14.225073
     2.480997      2.480997      2.480997     14.047502
     2.489552      2.489552      2.489552     13.870630
     2.498108      2.498108      2.498108     13.694419
     2.506663      2.506663      2.506663     13.518907
     2.515218      2.515218      2.515218     13.344110
     2.523773      2.523773      2.523773     13.170025
     2.532328      2.532328      2.532328     12.996642
     2.540883      2.540883      2.540883     12.823980
     2.549439      2.549439      2.549439     12.652058
     2.557994      2.557994      2.557994     12.480923
     2.566549      2.566549      2.566549     12.310467
     2.575104      2.575104      2.575104     12.140790
     2.583659      2.583659      2.583659     11.971874
     2.592214      2.592214      2.592214     11.803709
     2.600770      2.600770      2.600770     11.636357
     2.609325      2.609325      2.609325     11.469766
     2.617880      2.617880      2.617880     11.303957
     2.626435      2.626435      2.626435     11.138975
     2.634990      2.634990      2.634990     10.974800
     2.643545      2.643545      2.643545     10.811388
     2.652101      2.652101      2.652101     10.648847
     2.660656      2.660656      2.660656     10.487144
     2.669211      2.669211      2.669211     10.326239
     2.677766      2.677766      2.677766     10.166183
     2.686321      2.686321      2.686321     10.006957
     2.694876      2.694876      2.694876      9.848625
     2.703432      2.703432      2.703432      9.691162
     2.711987      2.711987      2.711987      9.534564
     2.720542      2.720542      2.720542      9.378823
     2.729097      2.729097      2.729097      9.224013
     2.737652      2.737652      2.737652      9.070066
     2.746207      2.746207      2.746207      8.917029
     2.754763      2.754763      2.754763      8.764931
     2.763318      2.763318      2.763318      8.613717
     2.771873      2.771873      2.771873      8.463446
     2.780428      2.780428      2.780428      8.314155
     2.788983      2.788983      2.788983      8.165751
     2.797538      2.797538      2.797538      8.018325
     2.806094      2.806094      2.806094      7.871871
     2.814649      2.814649      2.814649      7.726395
     2.823204      2.823204      2.823204      7.581867
     2.831759      2.831759      2.831759      7.438364
     2.840314      2.840314      2.840314      7.295879
     2.848869      2.848869      2.848869      7.154390
     2.857425      2.857425      2.857425      7.013921
     2.865980      2.865980      2.865980      6.874494
     2.874535      2.874535      2.874535      6.736130
     2.883090      2.883090      2.883090      6.598819
     2.891645      2.891645      2.891645      6.462564
     2.900200      2.900200      2.900200      6.327406
     2.908755      2.908755      2.908755      6.193348
     2.917311      2.917311      2.917311      6.060392
     2.925866      2.925866      2.925866      5.928585
     2.934421      2.934421      2.934421      5.797916
     2.942976      2.942976      2.942976      5.668410
     2.951531      2.951531      2.951531      5.540065
     2.960086      2.960086      2.960086      5.412957
     2.968642      2.968642      2.968642      5.287020
     2.977197      2.977197      2.977197      5.162349
     2.985752      2.985752      2.985752      5.038944
     2.994307      2.994307      2.994307      4.916794
     3.002862      3.002862      3.002862      4.795965
     3.011417      3.011417      3.011417      4.676468
     3.019973      3.019973      3.019973      4.558354
     3.028528      3.028528      3.028528      4.441596
     3.037083      3.037083      3.037083      4.326281
     3.045638      3.045638      3.045638      4.212442
     3.054193      3.054193      3.054193      4.100107
     3.062748      3.062748      3.062748      3.989290
     3.071304      3.071304      3.071304      3.880068
     3.079859      3.079859      3.079859      3.772476
     3.088414      3.088414      3.088414      3.666581
     3.096969      3.096969      3.096969      3.562436
     3.105524      3.105524      3.105524      3.460081
     3.114079      3.114079      3.114079      3.359577
     3.122635      3.122635      3.122635      3.261026
     3.131190      3.131190      3.131190      3.164492
     3.139745      3.139745      3.139745      3.070053
     3.148300      3.148300      3.148300      2.977812
     3.156855      3.156855      3.156855      2.887858
     3.165410      3.165410      3.165410      2.800291
     3.173966      3.173966      3.173966      2.715235
     3.182521      3.182521      3.182521      2.632824
     3.191076      3.191076      3.191076      2.553172
     3.199631      3.199631      3.199631      2.476403
     3.208186      3.208186      3.208186      2.402706
     3.216741      3.216741      3.216741      2.332225
     3.225297      3.225297      3.225297      2.265101
     3.233852      3.233852      3.233852      2.201546
     3.242407      3.242407      3.242407      2.141697
     3.250962      3.250962      3.250962      2.085749
     3.259517      3.259517      3.259517      2.033895
     3.268072      3.268072      3.268072      1.986274
     3.276628      3.276628      3.276628      1.943073
     3.285183      3.285183      3.285183      1.904431
     3.293738      3.293738      3.293738      1.870489
     3.302293      3.302293      3.302293      1.841340
     3.310848      3.310848      3.310848      1.817070
     3.319403      3.319403      3.319403      1.797717
     3.327958      3.327958      3.327958      1.783296
     3.336514      3.336514      3.336514      1.773759
     3.345069      3.345069      3.345069      1.769050
     3.353624      3.353624      3.353624      1.769054
     3.362179      3.362179      3.362179      1.773623
     3.370734      3.370734      3.370734      1.782574
     3.379289      3.379289      3.379289      1.795701
     3.387845      3.387845      3.387845      1.812768
     3.396400      3.396400      3.396400      1.833535
     3.404955      3.404955      3.404955      1.857752
     3.413510      3.413510      3.413510      1.885144
     3.422065      3.422065      3.422065      1.915453
     3.430620      3.430620      3.430620      1.948423
     3.439176      3.439176      3.439176      1.983809
     3.447731      3.447731      3.447731      2.021352
     3.456286      3.456286      3.456286      2.060844
     3.464841      3.464841      3.464841      2.102048
     3.473396      3.473396      3.473396      2.144784
     3.481951      3.481951      3.481951      2.188850
     3.490507      3.490507      3.490507      2.234062
     3.499062      3.499062      3.499062      2.280288
     3.507617      3.507617      3.507617      2.327347
     3.516172      3.516172      3.516172      2.375110
     3.524727      3.524727      3.524727      2.423468
     3.533282      3.533282      3.533282      2.472292
     3.541838      3.541838      3.541838      2.521481
     3.550393      3.550393      3.550393      2.570934
     3.558948      3.558948      3.558948      2.620567
     3.567503      3.567503      3.567503      2.670307
     3.576058      3.576058      3.576058      2.720077
     3.584613      3.584613      3.584613      2.769807
     3.593169      3.593169      3.593169      2.819437
     3.601724      3.601724      3.601724      2.868920
     3.610279      3.610279      3.610279      2.918191
     3.618834      3.618834      3.618834      2.967215
     3.627389      3.627389      3.627389      3.015952
